id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22529069,Venus,165422940,Dana,,Saint-Laurent,45.49963,-73.69083,Entire home/apt,101,1,2,2019-01-15,0.16,1,172
22529174,Private room in front of Metro (subway),128827369,Camila,,Mercier-Hochelaga-Maisonneuve,45.57628,-73.54649,Private room,30,1,8,2018-09-17,0.33,2,162
22529830,Huge family apartment in the heart of the Plateau,1929936,Martine&François,,Le Plateau-Mont-Royal,45.52997,-73.57851,Entire home/apt,120,2,27,2020-01-02,2.46,1,0
22530393,❤️Charming home❤️Free parking near city and YUL!,165444588,Nora,,Beaconsfield,45.4406,-73.85896,Entire home/apt,33,3,13,2019-12-24,0.55,2,88
22532516,Cozy Montreal Apartment Close to Everything! (1BR),33928874,Benjamin,,Le Plateau-Mont-Royal,45.51704,-73.5706,Private room,40,2,38,2018-11-05,1.56,2,0
22533268,"Room with a view Montreal, Net flix, HS WIFI.",28468136,James,,Ville-Marie,45.49681,-73.58467,Entire home/apt,99,32,14,2018-10-22,0.70,1,364
22533805,Charmante petite maison,91270466,Marie-Claude,,Villeray-Saint-Michel-Parc-Extension,45.55239,-73.61069,Entire home/apt,140,5,0,,,1,0
22534081,Apt Cozy & Chaleureux avec Parking au coeur de Mtl,68881450,Omar,,Le Plateau-Mont-Royal,45.51965,-73.59164,Entire home/apt,150,2,3,2018-08-19,0.17,7,0
22534586,Chambre cosy - à moins d'1 min du métro Berri UQAM,125652871,Maïlys,,Ville-Marie,45.51863,-73.55919,Private room,48,2,5,2018-03-25,0.21,1,0
22542898,Cozy bedroom in the heart of Montreal,126149462,Simone,,Le Plateau-Mont-Royal,45.53081,-73.56727,Private room,46,2,10,2019-09-03,0.47,1,161
22543343,Heart of downtown sweet studio,50091508,洋,,Ville-Marie,45.49176,-73.57925,Entire home/apt,33,5,0,,,2,0
22543730,Joli appartement à deux pas du marché Jean Talon,18033536,Louise,,Rosemont-La Petite-Patrie,45.53598,-73.61041,Entire home/apt,50,3,4,2019-05-18,0.16,1,0
22544435,Condo rue Aird,52565739,Jerome,,Mercier-Hochelaga-Maisonneuve,45.55581,-73.53879,Entire home/apt,127,1,13,2019-12-12,0.53,1,0
22545745,Mtl-Westmount: logement rénové parfaitement situé!,165628741,Rosemarie,,Westmount,45.47914,-73.60667,Entire home/apt,80,2,14,2018-08-07,0.61,1,0
22547787,Montréal: Havre de paix à Hochelaga,10136514,Cath,,Mercier-Hochelaga-Maisonneuve,45.55756,-73.53295,Entire home/apt,70,3,0,,,1,0
22547905,"2 Bedroom, 2 bath, 2 balconies condo",165632055,Tal,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47238,-73.60764,Entire home/apt,168,3,2,2018-05-14,0.09,1,89
22558701,Large Cozy room / grande chambre confo,139952262,Corine,,Mercier-Hochelaga-Maisonneuve,45.55272,-73.53509,Private room,40,2,0,,,1,0
22562790,Beautiful apt at the foot of Mont Royal (Mile-End),64478335,Philippe,,Le Plateau-Mont-Royal,45.51706,-73.5893,Entire home/apt,161,14,0,,,2,0
22563918,Logement chaleureux tout équipé,54823767,Cédric,,Ville-Marie,45.52255,-73.56043,Private room,30,5,0,,,1,0
22564654,Cozy and beautiful apartment in Villeray,5001836,Raphaëlle,,Villeray-Saint-Michel-Parc-Extension,45.53944,-73.61916,Entire home/apt,55,5,7,2018-08-12,0.30,1,0
22565515,"Bijou, au cœur du plateau Mont-Royal",102530376,Carole,,Le Plateau-Mont-Royal,45.53289,-73.5861,Entire home/apt,115,3,15,2019-10-05,0.77,1,363
22566892,Bright condo in the centre of downtown,163395259,Sara,,Le Sud-Ouest,45.4904,-73.57474,Entire home/apt,70,2,51,2019-01-01,2.11,1,134
22567688,Chambre meublée (2),15973631,Frédéric,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.50965,-73.61317,Private room,26,3,4,2018-09-02,0.17,3,179
22570368,*COSY APARTMENT* Bright and 5 min to downtown !!,8244919,Ben,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49573,-73.60918,Entire home/apt,78,2,23,2019-09-21,1.11,1,11
22570795,Bright condo with private roof top terrace,13670956,Jennifer & Kim,,Le Sud-Ouest,45.4682,-73.59227,Entire home/apt,175,2,4,2019-09-27,0.21,1,178
22571137,(Phone number hidden by Airbnb) · Red Velvet in The Heart Mtl,48013451,Edris,,Ville-Marie,45.49652,-73.58035,Entire home/apt,50,1,19,2019-12-29,0.78,28,32
22572372,Blue Sky in the Heart of Downtown Montreal,48013451,Edris,,Ville-Marie,45.4965,-73.58173,Entire home/apt,50,1,27,2019-10-03,1.11,28,122
22575418,Stunning Condo Old Montreal *FREE WIFI* Parking*,106851214,Rosie & Jonathan,,Ville-Marie,45.49934,-73.5601,Entire home/apt,198,2,78,2020-01-04,3.23,6,186
22582054,Charmant appartement au coeur du Plateau!,31019485,Alexandre,,Le Plateau-Mont-Royal,45.52935,-73.56911,Entire home/apt,80,3,0,,,1,0
22585015,"Live like a local! Central, bright, charming",4293045,Carrie-Ann,,Le Plateau-Mont-Royal,45.52561,-73.58882,Entire home/apt,150,3,3,2018-10-21,0.13,2,0
22585112,Entire place in the heart of French neighborhood,166050881,Omer Faruk,,Ville-Marie,45.52542,-73.56003,Entire home/apt,74,1,6,2018-08-06,0.25,1,0
22585580,Appartement spacieux et lumineux dans Rosemont,47669386,Karine,,Rosemont-La Petite-Patrie,45.54746,-73.57714,Entire home/apt,48,30,4,2020-01-02,0.21,1,262
22587825,Bright spacious room near the metro,82880657,Wissal,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48926,-73.62375,Private room,18,1,9,2018-08-31,0.37,2,0
22587845,Sunny 1000 Sf. artist loft - Mile-Ex/Little Italy,127246378,Catherine,,Rosemont-La Petite-Patrie,45.53145,-73.61831,Entire home/apt,74,1,80,2019-10-09,3.35,1,9
22592714,"Tranquille célibataire Avec mon gros chat , et plantes qui me tiennent à ❤️",137407357,Sonnia,,Montréal-Nord,45.59726,-73.64134,Entire home/apt,99,7,0,,,1,358
22595044,"Elegant, Modern Condo with Downtown Skyline Views",143941448,Philip,,Ville-Marie,45.49602,-73.57809,Entire home/apt,134,2,103,2020-01-11,4.32,1,13
22596036,Chambre proche du métro et du centre ville,20504483,Gaétan,,Mercier-Hochelaga-Maisonneuve,45.54199,-73.55432,Private room,18,1,18,2018-08-27,0.76,1,0
22596052,Modern Mont royal Gem,73414246,Lital,,Mont-Royal,45.51922,-73.6545,Entire home/apt,97,2,1,2018-02-02,0.04,2,0
22596505,Private Cozy room with balcony Saint Henri Metro,7983086,Amir,,Le Sud-Ouest,45.47255,-73.58718,Private room,25,31,4,2019-12-20,0.17,7,32
22597820,2 STOREY 3BR & 2BA near DT Mtl! Wifi & Netflix+Pkg,128430021,Philippe,,Mercier-Hochelaga-Maisonneuve,45.5416,-73.54148,Entire home/apt,99,1,226,2020-01-03,9.29,5,67
22598842,"Cozy Place, Great Location",42476011,Suzanne,,Le Plateau-Mont-Royal,45.53631,-73.5846,Private room,30,182,9,2019-10-16,0.51,1,169
22600065,apartment studio heart of downtown near McGill,50091508,洋,,Le Plateau-Mont-Royal,45.50725,-73.57604,Entire home/apt,35,1,5,2018-03-09,0.21,2,0
22600175,(Phone number hidden by Airbnb) · Sunny in the Montréal Downtown,48013451,Edris,,Ville-Marie,45.49554,-73.58027,Entire home/apt,50,1,18,2019-11-30,0.78,28,31
22600493,"Chambre à Hochelaga, Montréal",88710841,Sylvain,,Mercier-Hochelaga-Maisonneuve,45.55078,-73.53989,Entire home/apt,18,5,0,,,1,0
22601181,Entire Place in Downtown Montreal - Place-des-Arts,166261643,,,Le Plateau-Mont-Royal,45.51071,-73.57351,Entire home/apt,90,1,2,2018-06-11,0.10,1,0
22608620,"Cozy studio, close to Monk Metro, 15 m to Downtown",166362034,Jing,,Le Sud-Ouest,45.45283,-73.59185,Entire home/apt,21,2,0,,,1,0
22613522,Studio idéal pour professionnel ou étudiant,31596086,Mathilde,,Ahuntsic-Cartierville,45.55593,-73.65371,Entire home/apt,50,2,13,2019-07-28,0.67,1,0
22614693,The apartment you're looking for,103043173,Mariana,,Ahuntsic-Cartierville,45.54328,-73.69381,Private room,30,1,0,,,2,0
22615757,Maison canadienne à Dorval,25237768,Isabelle,,Dorval,45.44075,-73.72129,Entire home/apt,194,7,0,,,1,0
22616136,Condo du Pont Jacques Cartier dans Ville-Marie,166451376,Claude,,Ville-Marie,45.52619,-73.55095,Entire home/apt,145,7,0,,,1,0
22617645,Montreal Rustic Elegance,1995872,Anton,,Ville-Marie,45.53346,-73.55978,Entire home/apt,50,2,94,2019-12-25,3.88,3,224
22617866,Solution Jeanty,166487074,Fequiere,,Le Plateau-Mont-Royal,45.53865,-73.57756,Entire home/apt,50,1,61,2019-01-04,2.65,1,0
22626050,1+1 bdrm home w/private rooftop by Old Port & Dtwn,2391137,Kelly And Nic,,Le Sud-Ouest,45.48111,-73.5594,Entire home/apt,355,3,16,2019-10-14,0.74,1,0
22627607,Large and charming apartment in little Italy MTL,99519959,Célestin,,Rosemont-La Petite-Patrie,45.54006,-73.61107,Entire home/apt,200,3,16,2019-08-11,0.79,1,10
22631281,Core Downtown 1BR with view [Honest Pricing™],166614814,Shawn,,Ville-Marie,45.51063,-73.5611,Entire home/apt,93,1,50,2019-11-04,2.06,1,0
22635268,Lovely apartment in le Plateau / Mile End,57324760,Cath,,Le Plateau-Mont-Royal,45.52659,-73.59167,Entire home/apt,89,4,40,2018-09-26,1.73,1,0
22637175,Cozy Studio in the heart of Downtown near McGill,74327681,Wasif,,Le Plateau-Mont-Royal,45.50774,-73.57363,Entire home/apt,101,2,12,2019-10-14,0.50,1,2
22637425,Verdun Getaway • Café Downstairs • Walk Everywhere,3562187,Terrie,,Verdun,45.46574,-73.56628,Entire home/apt,56,1,25,2019-01-01,1.07,2,0
22639710,Sunny nest in a rustic bohemian Mile-end flat,157099546,Julie,,Le Plateau-Mont-Royal,45.51947,-73.59424,Private room,25,1,3,2018-05-04,0.12,1,0
22647519,Perfect decor 2BR Lafontaine Park❤️+31 days rental,166593129,Jacques,,Ville-Marie,45.52443,-73.56218,Entire home/apt,80,31,30,2020-01-02,1.26,4,0
22651874,Bel appartement au cœur de Villeray,24849055,Perrine,,Villeray-Saint-Michel-Parc-Extension,45.53852,-73.6209,Entire home/apt,65,2,2,2018-08-31,0.09,1,0
22652418,Samouraï resting room,152698197,Lear,,Mercier-Hochelaga-Maisonneuve,45.55587,-73.52929,Private room,17,1,3,2019-02-15,0.12,1,0
22653479,Grand Studio au centre ville // HEART OF DOWNTOWN,75399814,Hala,,Ville-Marie,45.49201,-73.58109,Shared room,150,1,3,2018-06-08,0.13,1,364
22656482,Penthouse dowtown,166882919,Mariin,,Ville-Marie,45.50196,-73.56794,Entire home/apt,20,1,0,,,1,89
22657531,Cozy Cottage in Park Extension Near Roger's Cup,1271529,Jonathan,,Villeray-Saint-Michel-Parc-Extension,45.52729,-73.62913,Entire home/apt,110,2,3,2018-05-20,0.14,1,0
22659265,A qui la chance,166895111,Martin,,Rivière-des-Prairies-Pointe-aux-Trembles,45.65803,-73.572,Entire home/apt,150,5,0,,,1,179
22663020,Logement sur le plateau.,5127468,Diane,,Le Plateau-Mont-Royal,45.51444,-73.57285,Entire home/apt,50,3,14,2018-05-24,0.60,1,0
22672121,Ladies only!!! Mesdames seulement!!!,38250611,Gilly,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49642,-73.63774,Private room,30,30,3,2018-08-26,0.14,1,365
22672191,Apartment in Saint-Denis Center Ville,166482132,Jing,,Ville-Marie,45.51575,-73.56514,Entire home/apt,99,1,212,2020-01-03,8.77,2,86
22672345,Jolie maison avec un style moderne,542000,Frédérique,,Rosemont-La Petite-Patrie,45.54466,-73.57532,Entire home/apt,150,2,11,2019-09-02,0.63,2,36
22673354,chambre sur le plateau,167068388,Julien,,Le Plateau-Mont-Royal,45.53548,-73.58494,Private room,30,5,0,,,1,0
22673500,"Montreal, I can’t wait!",67824670,Jawad,,Ville-Marie,45.53727,-73.55597,Entire home/apt,99,2,33,2020-01-01,4.01,1,353
22673823,Appartement complètement rénové dans Homa :),6785372,Yohan,,Mercier-Hochelaga-Maisonneuve,45.54276,-73.55064,Entire home/apt,40,2,71,2019-12-11,2.90,3,295
22674650,LOVELY HOME ❤️❤️ BEST LOCATION ❤️❤️ WIFI,7728011,Isaac,,Ahuntsic-Cartierville,45.5259,-73.7059,Entire home/apt,54,1,0,,,1,0
22675117,Cozy studio in the heart of the Plateau Mont-Royal,79678079,Laurie,,Le Plateau-Mont-Royal,45.53013,-73.58768,Entire home/apt,50,1,80,2019-01-02,3.31,1,0
22675214,"⭐⭐⭐⭐⭐ Massive Luxury House Sleeps 8, 2500 SQ.FT.",37067256,Rob,,Ville-Marie,45.49199,-73.57869,Entire home/apt,125,31,21,2019-08-25,0.94,2,123
22683196,South West Large & Stylish 2 Bedrooms,10585712,Frederick,,Le Sud-Ouest,45.48022,-73.57944,Entire home/apt,134,1,112,2020-01-07,4.86,20,341
22683759,South West Luxury 3 Bedroom with Rooftop,10585712,Frederick,,Le Sud-Ouest,45.47998,-73.57908,Entire home/apt,150,1,131,2020-01-08,5.42,20,294
22684318,1 bedroom Loft near rue Saint Paul,28047654,KasbaStays,,Ville-Marie,45.50426,-73.5553,Entire home/apt,137,30,31,2019-08-09,1.28,39,346
22687354,Grande chambre dans une coloc en toute simplicité,167229762,Leila,,Mercier-Hochelaga-Maisonneuve,45.55119,-73.53585,Private room,27,1,0,,,1,350
22687596,Ultimate Montreal Experience in St. Henri+Parking!,26895792,Nogz,,Le Sud-Ouest,45.47132,-73.59248,Entire home/apt,140,3,68,2019-12-15,2.81,1,177
22688140,Spacious & Sunny Apart on Mt-Royal Ave w/Netflix,4706046,Nicolas,,Le Plateau-Mont-Royal,45.52733,-73.57964,Entire home/apt,164,2,104,2020-01-10,4.49,2,136
22689592,Quiet room in the lively Plateau/Mile-End,5867560,Nathalie,,Le Plateau-Mont-Royal,45.52827,-73.58698,Private room,30,7,20,2019-12-29,0.84,1,324
22690161,Plateau Mont-Royal right on Laurier Avenue!!,18745919,Birutė,,Le Plateau-Mont-Royal,45.52613,-73.58952,Private room,44,1,33,2019-09-15,1.37,2,35
22690631,Two bedrooms Apartment in the Latin Quarter,167268235,Denis,,Ville-Marie,45.5139,-73.56689,Entire home/apt,159,4,1,2018-08-19,0.06,3,0
22691614,Cozy Montreal Apartment Close to Everything!,33928874,Benjamin,,Le Plateau-Mont-Royal,45.51837,-73.57122,Entire home/apt,50,2,17,2018-11-12,0.71,2,0
22692800,Large bedroom in beautiful apartment. Downtown MTL,31625344,Santiago,,Le Plateau-Mont-Royal,45.51593,-73.57234,Private room,55,1,2,2018-06-10,0.09,1,0
22700798,"Cool, chaleureux, près du Marché Jean-Talon",8057892,Jean-Philippe,,Villeray-Saint-Michel-Parc-Extension,45.53671,-73.61893,Entire home/apt,74,3,6,2019-10-27,0.26,1,0
